Index	Direction	Time Mark	Status	Alias	Frame ID	Format	Type	DLC	Data	
2706	Receive	20:23:43.445			0x00000131	Data Frame	Extern Frame	0x08	E3 45 00 00 E3 02 43 00 	
2707	Receive	20:23:43.445			0x00000130	Data Frame	Extern Frame	0x08	F6 15 AA FA 1A F1 AA FF 	
2708	Receive	20:23:43.445			0x00000134	Data Frame	Extern Frame	0x08	8B 35 EC FF 54 FF FF FF 	
2709	Receive	20:23:43.445			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2710	Receive	20:23:43.449			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2711	Receive	20:23:43.453			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2712	Receive	20:23:43.459			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2713	Receive	20:23:43.463			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2714	Receive	20:23:43.469			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2715	Receive	20:23:43.473			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
2716	Receive	20:23:43.479			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
2717	Receive	20:23:43.485			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
2718	Receive	20:23:43.489			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
2719	Receive	20:23:43.495			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
2720	Receive	20:23:43.495			0x0000060F	Data Frame	Extern Frame	0x08	C6 68 10 01 FF FF FF FF 	
2721	Receive	20:23:43.495			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2722	Receive	20:23:43.495			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2723	Receive	20:23:43.499			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
2724	Receive	20:23:43.505			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
2725	Receive	20:23:43.509			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
2726	Receive	20:23:43.515			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
2727	Receive	20:23:43.519			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
2728	Receive	20:23:43.525			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
2729	Receive	20:23:43.529			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
2730	Receive	20:23:43.535			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
2731	Receive	20:23:43.539			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2732	Receive	20:23:43.539			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2733	Receive	20:23:43.539			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2734	Receive	20:23:43.539			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2735	Receive	20:23:43.539			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
2736	Receive	20:23:43.545			0x00000131	Data Frame	Extern Frame	0x08	04 46 00 00 E3 02 43 00 	
2737	Receive	20:23:43.545			0x00000130	Data Frame	Extern Frame	0x08	3C 16 AA FA 1A F1 AA FF 	
2738	Receive	20:23:43.545			0x00000134	Data Frame	Extern Frame	0x08	B8 36 E9 FF 54 FF FF FF 	
2739	Receive	20:23:43.545			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
2740	Receive	20:23:43.549			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
2741	Receive	20:23:43.555			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
2742	Receive	20:23:43.559			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
2743	Receive	20:23:43.565			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
2744	Receive	20:23:43.569			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
2745	Receive	20:23:43.575			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
2746	Receive	20:23:43.579			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
2747	Receive	20:23:43.585			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
2748	Receive	20:23:43.589			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
2749	Receive	20:23:43.595			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2750	Receive	20:23:43.595			0x0000060F	Data Frame	Extern Frame	0x08	9B 69 10 01 FF FF FF FF 	
2751	Receive	20:23:43.595			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2752	Receive	20:23:43.599			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2753	Receive	20:23:43.599			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2754	Receive	20:23:43.605			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2755	Receive	20:23:43.609			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2756	Receive	20:23:43.615			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2757	Receive	20:23:43.619			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2758	Receive	20:23:43.625			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
2759	Receive	20:23:43.629			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
2760	Receive	20:23:43.635			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
2761	Receive	20:23:43.639			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2762	Receive	20:23:43.639			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2763	Receive	20:23:43.639			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2764	Receive	20:23:43.639			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2765	Receive	20:23:43.639			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
2766	Receive	20:23:43.645			0x00000131	Data Frame	Extern Frame	0x08	59 47 00 00 E3 02 43 00 	
2767	Receive	20:23:43.645			0x00000130	Data Frame	Extern Frame	0x08	7A 17 AA FA 1A F1 AA FF 	
2768	Receive	20:23:43.645			0x00000134	Data Frame	Extern Frame	0x08	AA 37 E8 FF 54 FF FF FF 	
2769	Receive	20:23:43.645			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
2770	Receive	20:23:43.649			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
2771	Receive	20:23:43.655			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
2772	Receive	20:23:43.659			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
2773	Receive	20:23:43.665			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
2774	Receive	20:23:43.669			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
2775	Receive	20:23:43.675			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
2776	Receive	20:23:43.679			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
2777	Receive	20:23:43.685			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
2778	Receive	20:23:43.689			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
2779	Receive	20:23:43.695			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
2780	Receive	20:23:43.695			0x0000060F	Data Frame	Extern Frame	0x08	7C 6A 10 01 FF FF FF FF 	
2781	Receive	20:23:43.699			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2782	Receive	20:23:43.699			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2783	Receive	20:23:43.699			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
2784	Receive	20:23:43.705			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
2785	Receive	20:23:43.709			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
2786	Receive	20:23:43.715			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
2787	Receive	20:23:43.719			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
2788	Receive	20:23:43.725			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
2789	Receive	20:23:43.729			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
2790	Receive	20:23:43.735			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
2791	Receive	20:23:43.739			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2792	Receive	20:23:43.739			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2793	Receive	20:23:43.739			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2794	Receive	20:23:43.739			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2795	Receive	20:23:43.739			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
2796	Receive	20:23:43.745			0x00000131	Data Frame	Extern Frame	0x08	05 48 00 00 E3 02 43 00 	
2797	Receive	20:23:43.745			0x00000130	Data Frame	Extern Frame	0x08	BF 18 AA FA 1A F1 AA FF 	
2798	Receive	20:23:43.745			0x00000134	Data Frame	Extern Frame	0x08	C2 38 E8 FF 54 FF FF FF 	
2799	Receive	20:23:43.745			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2800	Receive	20:23:43.749			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2801	Receive	20:23:43.755			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2802	Receive	20:23:43.759			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2803	Receive	20:23:43.765			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2804	Receive	20:23:43.769			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2805	Receive	20:23:43.775			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
2806	Receive	20:23:43.779			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
2807	Receive	20:23:43.785			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
2808	Receive	20:23:43.789			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
2809	Receive	20:23:43.795			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
2810	Receive	20:23:43.795			0x00000600	Data Frame	Extern Frame	0x08	43 07 03 0C 60 00 00 FF 	
2811	Receive	20:23:43.799			0x00000720	Data Frame	Extern Frame	0x08	2A 01 FF FF FF FF FF FF 	
2812	Receive	20:23:43.799			0x0000060F	Data Frame	Extern Frame	0x08	21 6B 10 01 FF FF FF FF 	
2813	Receive	20:23:43.799			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2814	Receive	20:23:43.799			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2815	Receive	20:23:43.799			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
2816	Receive	20:23:43.805			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
2817	Receive	20:23:43.809			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
2818	Receive	20:23:43.814			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
2819	Receive	20:23:43.818			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
2820	Receive	20:23:43.824			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
2821	Receive	20:23:43.828			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
2822	Receive	20:23:43.834			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
2823	Receive	20:23:43.838			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2824	Receive	20:23:43.838			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2825	Receive	20:23:43.838			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2826	Receive	20:23:43.838			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2827	Receive	20:23:43.838			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
2828	Receive	20:23:43.844			0x00000131	Data Frame	Extern Frame	0x08	58 49 00 00 E3 02 43 00 	
2829	Receive	20:23:43.844			0x00000130	Data Frame	Extern Frame	0x08	F9 19 AA FA 1A F1 AA FF 	
2830	Receive	20:23:43.844			0x00000134	Data Frame	Extern Frame	0x08	5F 39 E8 FF 54 FF FF FF 	
2831	Receive	20:23:43.844			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
2832	Receive	20:23:43.848			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
2833	Receive	20:23:43.854			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
2834	Receive	20:23:43.858			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
2835	Receive	20:23:43.864			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
2836	Receive	20:23:43.869			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
2837	Receive	20:23:43.873			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
2838	Receive	20:23:43.880			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
2839	Receive	20:23:43.884			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
2840	Receive	20:23:43.890			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
2841	Receive	20:23:43.894			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2842	Receive	20:23:43.898			0x0000060F	Data Frame	Extern Frame	0x08	AF 6C 10 01 FF FF FF FF 	
2843	Receive	20:23:43.898			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2844	Receive	20:23:43.898			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2845	Receive	20:23:43.898			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2846	Receive	20:23:43.904			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2847	Receive	20:23:43.910			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2848	Receive	20:23:43.914			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2849	Receive	20:23:43.920			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2850	Receive	20:23:43.924			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
2851	Receive	20:23:43.930			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
2852	Receive	20:23:43.934			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
2853	Receive	20:23:43.938			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2854	Receive	20:23:43.938			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2855	Receive	20:23:43.938			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2856	Receive	20:23:43.938			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2857	Receive	20:23:43.938			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
2858	Receive	20:23:43.944			0x00000131	Data Frame	Extern Frame	0x08	BF 4A 00 00 E3 02 43 00 	
2859	Receive	20:23:43.944			0x00000130	Data Frame	Extern Frame	0x08	33 1A AA FA 1A F1 AA FF 	
2860	Receive	20:23:43.944			0x00000134	Data Frame	Extern Frame	0x08	63 3A E7 FF 54 FF FF FF 	
2861	Receive	20:23:43.944			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
2862	Receive	20:23:43.950			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
2863	Receive	20:23:43.954			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
2864	Receive	20:23:43.960			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
2865	Receive	20:23:43.964			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
2866	Receive	20:23:43.970			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
2867	Receive	20:23:43.974			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
2868	Receive	20:23:43.980			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
2869	Receive	20:23:43.984			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
2870	Receive	20:23:43.990			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
2871	Receive	20:23:43.994			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
2872	Receive	20:23:43.998			0x0000060F	Data Frame	Extern Frame	0x08	F2 6D 10 01 FF FF FF FF 	
2873	Receive	20:23:43.998			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2874	Receive	20:23:43.998			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2875	Receive	20:23:43.998			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
2876	Receive	20:23:44.004			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
2877	Receive	20:23:44.010			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
2878	Receive	20:23:44.014			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
2879	Receive	20:23:44.020			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
2880	Receive	20:23:44.024			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
2881	Receive	20:23:44.030			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
2882	Receive	20:23:44.034			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
2883	Receive	20:23:44.038			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2884	Receive	20:23:44.038			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2885	Receive	20:23:44.038			0x00000704	Data Frame	Extern Frame	0x08	EC 86 6E FF FF FF FF FF 	
2886	Receive	20:23:44.038			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2887	Receive	20:23:44.038			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
2888	Receive	20:23:44.046			0x00000131	Data Frame	Extern Frame	0x08	E2 4B 00 00 E3 02 43 00 	
2889	Receive	20:23:44.046			0x00000130	Data Frame	Extern Frame	0x08	75 1B AA FA 1A F1 AA FF 	
2890	Receive	20:23:44.046			0x00000134	Data Frame	Extern Frame	0x08	FE 3B E7 FF 54 FF FF FF 	
2891	Receive	20:23:44.046			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2892	Receive	20:23:44.050			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2893	Receive	20:23:44.054			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2894	Receive	20:23:44.060			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2895	Receive	20:23:44.064			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2896	Receive	20:23:44.070			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2897	Receive	20:23:44.074			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
2898	Receive	20:23:44.080			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
2899	Receive	20:23:44.084			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
2900	Receive	20:23:44.090			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
2901	Receive	20:23:44.094			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
2902	Receive	20:23:44.098			0x0000060F	Data Frame	Extern Frame	0x08	15 6E 10 01 FF FF FF FF 	
2903	Receive	20:23:44.098			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2904	Receive	20:23:44.098			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2905	Receive	20:23:44.098			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
2906	Receive	20:23:44.104			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
2907	Receive	20:23:44.110			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
2908	Receive	20:23:44.114			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
2909	Receive	20:23:44.120			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
2910	Receive	20:23:44.124			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
2911	Receive	20:23:44.130			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
2912	Receive	20:23:44.134			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
2913	Receive	20:23:44.138			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
2914	Receive	20:23:44.138			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
2915	Receive	20:23:44.138			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
2916	Receive	20:23:44.138			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
2917	Receive	20:23:44.138			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
2918	Receive	20:23:44.146			0x00000131	Data Frame	Extern Frame	0x08	6C 4C 00 00 E3 02 43 00 	
2919	Receive	20:23:44.146			0x00000130	Data Frame	Extern Frame	0x08	BA 1C AA FA 1A F1 AA FF 	
2920	Receive	20:23:44.146			0x00000134	Data Frame	Extern Frame	0x08	0A 3C E7 FF 54 FF FF FF 	
2921	Receive	20:23:44.146			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
2922	Receive	20:23:44.150			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
2923	Receive	20:23:44.154			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
2924	Receive	20:23:44.160			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
2925	Receive	20:23:44.164			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
2926	Receive	20:23:44.170			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
2927	Receive	20:23:44.173			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
2928	Receive	20:23:44.179			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
2929	Receive	20:23:44.183			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
2930	Receive	20:23:44.189			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
2931	Receive	20:23:44.195			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
2932	Receive	20:23:44.195			0x0000060F	Data Frame	Extern Frame	0x08	14 60 10 01 FF FF FF FF 	
2933	Receive	20:23:44.195			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
2934	Receive	20:23:44.195			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
2935	Receive	20:23:44.199			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
2936	Receive	20:23:44.205			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
2937	Receive	20:23:44.209			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
2938	Receive	20:23:44.213			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
2939	Receive	20:23:44.219			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
2940	Receive	20:23:44.225			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
